from_id,to_id,travel_time,routes,board_stops,alight_stops,ride_times,access_time,egress_time,transfer_time,wait_times,total_time,n_iterations
153,14996,80.0,"['117c', 'L6', '106']","['PB139', '41', 'PD529']","['PC206', '105', 'PD61']","[21.0, 7.0, 2.8]",18.8,11.1,9.4,"[3.2, 2.6, 2.1]",78.0,1
154,14996,101.0,"['G07', 'MTN', 'L6', '507']","['PG1798', 'PT0220', '102', 'PD115']","['PG728', 'PT0212', '105', 'PD590']","[31.0, 18.4, 12.6, 4.3]",9.3,11.3,7.2,"[2.3, 8.0, 4.3, 1.4]",109.9,1
155,14996,33.0,"['L6', '506v']","['41', 'PD115']","['105', 'PD590']","[7.0, 4.8]",2.6,11.3,4.8,"[2.6, 1.5]",34.5,1
156,14996,43.0,"['L2R', 'L6', '506']","['4', '29', 'PD115']","['29', '105', 'PD590']","[6.1, 7.3, 4.6]",6.1,11.3,4.8,"[1.9, 1.0, 1.2]",44.2,1
157,14996,37.0,"['L6', '506v']","['29', 'PD115']","['105', 'PD590']","[7.3, 4.8]",6.2,11.3,4.8,"[3.3, 1.9]",39.5,1
158,14996,43.0,"['L1', 'L4V', '506']","['27', '93', 'PD553']","['93', '79', 'PD579']","[3.5, 11.1, 4.7]",6.6,11.4,2.8,"[2.4, 1.0, 2.0]",45.5,2
159,14996,52.0,"['445c', 'L6', '325']","['PC264', '41', 'PD335']","['PC271', '106', 'PD892']","[12.9, 5.2, 10.8]",1.2,4.7,6.3,"[4.1, 3.3, 5.3]",53.8,3
160,14996,33.0,['106'],['PC43'],['PD61'],[15.6],5.1,11.1,0.0,[3.2],35.0,9
161,14996,35.0,"['L1', 'L6', '508']","['57', '41', 'PD529']","['41', '105', 'PD530']","[2.3, 7.0, 3.1]",0.9,12.0,4.0,"[1.4, 2.0, 4.0]",36.7,7
162,14996,37.0,"['L1', 'L6', '325']","['85', '41', 'PD335']","['41', '106', 'PD892']","[3.7, 5.2, 10.8]",1.5,4.7,1.7,"[2.2, 2.9, 3.5]",36.1,9
163,14996,28.0,['506v'],['PD525'],['PD590'],[11.1],4.6,11.3,0.0,[1.9],28.9,9
164,14996,81.0,"['E07', 'L4V', '507c']","['PE1493', '80', 'PD553']","['PE561', '79', 'PD579']","[18.6, 12.2, 4.8]",19.1,11.4,8.2,"[3.8, 2.7, 1.5]",82.4,1
165,14996,36.0,"['D18', '106']","['PC1007', 'PC44']","['PC1008', 'PD61']","[1.1, 14.2]",2.0,11.1,1.4,"[1.8, 1.4]",33.0,1
166,14996,42.0,"['L5R', 'L3', '325']","['6', '35', 'PD333']","['35', '117', 'PD892']","[3.4, 1.9, 14.4]",9.6,4.7,0.5,"[1.1, 2.6, 2.8]",41.0,2
167,14996,38.0,"['L1', 'L6', '507c']","['74', '41', 'PD115']","['41', '105', 'PD590']","[0.9, 7.0, 4.6]",4.3,11.3,4.8,"[2.6, 3.8, 1.1]",40.5,1
168,14996,56.0,"['L2V', 'L3', '104']","['100', '12', 'PD107']","['12', '118', 'PD61']","[7.8, 15.1, 6.6]",8.1,11.1,2.0,"[1.4, 1.9, 2.7]",56.8,2
169,14996,40.0,"['L1', 'L6', 'L3', '325']","['3', '41', '106', 'PD107']","['41', '106', '118', 'PD892']","[3.6, 5.2, 1.4, 7.3]",5.2,4.7,2.0,"[1.5, 1.4, 1.2, 1.2]",34.7,1
170,14996,45.0,"['406', 'L1', 'L6', '106']","['PC180', '3', '41', 'PD529']","['PC184', '41', '105', 'PD61']","[5.8, 3.6, 7.0, 2.8]",1.1,11.1,4.6,"[1.1, 1.7, 2.7, 2.5]",44.2,1
171,14996,34.0,"['104', '325']","['PC27', 'PD107']","['PD107', 'PD892']","[9.9, 8.5]",6.5,4.7,0.0,"[3.8, 1.7]",35.2,2
172,14996,43.0,"['L6', '506']","['107', 'PD115']","['105', 'PD590']","[3.9, 4.6]",17.3,11.3,4.8,"[3.0, 2.5]",47.4,1
173,14996,32.0,['212'],['PD53'],['PD61'],[11.7],8.0,11.1,0.0,[2.3],33.1,15
174,14996,54.0,"['501', 'L4V', '510']","['PC127', '8', 'PD553']","['PC488', '79', 'PD579']","[13.4, 7.7, 5.1]",4.9,11.4,5.4,"[1.2, 1.7, 1.7]",52.5,1
175,14996,27.0,"['126', '325']","['PD109', 'PD334']","['PD1586', 'PD892']","[2.5, 11.8]",0.1,4.7,2.6,"[1.8, 1.6]",25.1,2
176,14996,70.0,"['C15', 'C16', 'L1', 'L6', '508', '325']","['PC1056', 'PC244', '40', '41', 'PD529', 'PD530']","['PC891', 'PC1067', '41', '105', 'PD530', 'PD892']","[2.9, 17.5, 9.9, 7.0, 3.1, 1.5]",0.9,4.7,9.2,"[3.1, 1.9, 1.0, 1.7, 1.3, 1.2]",67.1,1
177,14996,48.0,"['C07', 'L1', 'L6', '325']","['PC94', '58', '41', 'PD335']","['PC1254', '41', '106', 'PD892']","[3.0, 6.7, 5.2, 10.8]",1.5,4.7,4.9,"[1.6, 1.5, 4.6, 3.8]",48.3,2
178,14996,30.0,"['106', '325']","['PD109', 'PD334']","['PD1586', 'PD892']","[2.3, 11.8]",3.1,4.7,2.6,"[2.3, 1.1]",28.0,1
179,14996,45.0,"['C01', 'L1', 'L6', '106']","['PC162', '58', '41', 'PD529']","['PC1066', '41', '105', 'PD61']","[2.7, 6.7, 7.0, 2.8]",0.3,11.1,5.4,"[1.0, 2.3, 2.3, 1.8]",43.5,1
180,14996,30.0,"['L4V', 'L3', 'D16', '325']","['86', '24', 'PD313', 'PD914']","['24', '119', 'PI634', 'PD915']","[1.6, 1.5, 10.0, 1.5]",2.4,3.6,3.2,"[1.7, 1.9, 1.2, 1.3]",30.0,1
181,14996,28.0,['506v'],['PD644'],['PD590'],[8.6],6.5,11.3,0.0,[2.1],28.5,7
182,14996,30.0,['224'],['PD78'],['PD61'],[6.5],11.1,11.1,0.0,[2.4],31.1,5
183,14996,55.0,"['C05', 'L4V', '519']","['PC1038', '8', 'PD553']","['PC618', '79', 'PD579']","[20.2, 7.7, 4.7]",2.7,11.4,4.4,"[1.1, 1.8, 1.4]",55.3,1
184,14996,26.0,"['L3', '212']","['117', 'PD107']","['118', 'PD61']","[3.0, 6.2]",0.6,11.1,2.0,"[2.8, 1.6]",27.2,6
185,14996,30.0,"['D02', '114', '325']","['PD111', 'PD1626', 'PD81']","['PD350', 'PD81', 'PD892']","[3.6, 5.0, 4.3]",1.3,4.7,1.4,"[1.7, 1.0, 2.6]",25.7,1
186,14996,55.0,"['L2V', 'L3', '224']","['100', '12', 'PD107']","['12', '118', 'PD61']","[7.8, 15.1, 5.4]",8.1,11.1,2.0,"[2.1, 4.6, 1.2]",57.6,2
187,14996,20.0,['106'],['PD92'],['PD98'],[7.7],0.6,10.6,0.0,[2.3],21.2,15
188,14996,35.0,['212'],['PC23'],['PD61'],[18.7],3.7,11.1,0.0,[1.9],35.3,5
189,14996,37.0,"['L5', 'L3', '224']","['64', '35', 'PD107']","['35', '118', 'PD61']","[2.2, 5.3, 6.3]",5.3,11.1,2.0,"[1.9, 2.9, 1.1]",38.3,1
190,14996,63.0,"['C28', 'L1', 'L6', 'L3', '212']","['PC244', '58', '41', '106', 'PD107']","['PC178', '41', '106', '118', 'PD61']","[15.4, 6.7, 5.2, 1.4, 5.2]",4.2,11.1,7.4,"[4.7, 1.6, 1.7, 3.7, 1.6]",69.8,1
191,14996,57.0,"['117c', 'L6', '106']","['PB101', '41', 'PD529']","['PC206', '105', 'PD61']","[18.7, 7.0, 2.8]",5.2,11.1,9.4,"[1.2, 4.4, 2.1]",61.8,1
192,14996,36.0,"['518', 'L6', '508', '325']","['PC494', '107', 'PD529', 'PD530']","['PC495', '105', 'PD530', 'PD892']","[1.9, 3.9, 3.1, 1.8]",6.2,4.7,6.3,"[1.2, 1.0, 2.1, 1.9]",34.1,1
193,14996,36.0,"['L1', 'L6', '325']","['85', '41', 'PD335']","['41', '106', 'PD892']","[3.7, 5.2, 10.8]",1.5,4.7,1.7,"[2.5, 3.8, 2.5]",36.3,9
194,14996,26.0,"['508', 'D16']","['PD634', 'PD1173']","['PD635', 'PD914']","[1.7, 7.8]",2.6,8.9,1.1,"[1.5, 2.1]",25.6,1
195,14996,42.0,"['L1', 'L6', '126']","['58', '41', 'PD529']","['41', '105', 'PD61']","[6.7, 7.0, 3.0]",3.4,11.1,4.0,"[1.2, 4.2, 1.9]",42.5,6
196,14996,43.0,"['L1', 'L6', '106']","['58', '41', 'PD529']","['41', '105', 'PD61']","[6.7, 7.0, 2.8]",4.7,11.1,4.0,"[2.0, 3.1, 2.0]",43.5,8
197,14996,35.0,"['L6', '508']","['41', 'PD529']","['105', 'PD530']","[7.0, 3.1]",4.8,12.0,4.0,"[3.8, 1.6]",36.4,9
198,14996,32.0,"['508', '506v']","['PD483', 'PD644']","['PD526', 'PD590']","[5.4, 8.6]",2.3,11.3,0.6,"[3.0, 1.1]",32.3,2
199,14996,41.0,"['L1', 'L5V', 'L3', '212']","['96', '6', '35', 'PD107']","['6', '35', '118', 'PD61']","[0.9, 3.4, 5.3, 5.2]",6.2,11.1,2.0,"[1.8, 2.8, 2.1, 1.3]",42.0,3
200,14996,79.0,"['C01c', '225', 'L1', 'L6', '325']","['PC1304', 'PC115', '40', '41', 'PD335']","['PC115', 'PC1067', '41', '106', 'PD892']","[13.3, 10.9, 9.9, 5.2, 10.8]",7.4,4.7,3.0,"[3.2, 2.4, 1.1, 2.5, 3.8]",78.3,1
201,14996,50.0,"['L2V', 'L6', '507']","['90', '29', 'PD115']","['29', '105', 'PD590']","[2.3, 7.3, 5.4]",14.5,11.3,4.8,"[2.1, 5.0, 1.8]",54.4,1
202,14996,63.0,"['C06', 'L4V', '519']","['PB104', '93', 'PD553']","['PC738', '79', 'PD579']","[18.1, 11.1, 4.7]",8.1,11.4,4.8,"[2.5, 1.2, 1.1]",63.0,1
203,14996,13.0,['325'],['PD530'],['PD892'],[1.5],2.2,4.7,0.0,[2.9],11.3,7
204,14996,,"['MTR', 'L1', 'L3', '325']","['PT0222', '26', '15', 'PD333']","['PT0211', '15', '117', 'PD892']","[27.0, 5.8, 8.4, 11.0]",41.3,4.7,4.7,"[6.7, 2.7, 2.0, 4.1]",118.5,1
205,14996,53.0,"['B15', '213e', '519']","['PB153', 'PA698', 'PA172']","['PA698', 'PA172', 'PD590']","[8.6, 3.4, 21.1]",3.6,11.3,0.0,"[1.8, 1.7, 2.3]",53.8,1
206,14996,34.0,['212'],['PC26'],['PD61'],[14.0],6.3,11.1,0.0,[2.3],33.8,10
207,14996,24.0,"['L3', '212']","['106', 'PD107']","['118', 'PD61']","[1.4, 6.2]",0.4,11.1,2.0,"[1.5, 1.6]",24.1,2
208,14996,39.0,"['L1', 'L6', '508']","['3', '41', 'PD529']","['41', '105', 'PD530']","[3.6, 7.0, 3.1]",2.7,12.0,4.0,"[2.7, 3.9, 2.2]",41.3,4
209,14996,65.0,"['C28', 'L1', 'L6', '126']","['PC298', '58', '41', 'PD529']","['PC178', '41', '105', 'PD61']","[5.8, 6.7, 7.0, 3.0]",13.5,11.1,9.4,"[1.3, 2.0, 2.2, 2.5]",64.5,1
210,14996,33.0,"['L4V', '506v']","['17', 'PD553']","['79', 'PD579']","[9.2, 5.0]",0.6,11.4,2.8,"[1.6, 1.3]",31.9,1
211,14996,17.0,['104'],['PD59'],['PD61'],[2.5],4.8,11.1,0.0,[1.1],19.6,1
212,14996,40.0,"['103', 'L6', '508']","['PC6', '107', 'PD529']","['PC8', '105', 'PD530']","[3.3, 3.9, 3.1]",4.8,12.0,6.4,"[2.7, 1.5, 2.2]",39.7,1
213,14996,33.0,['511'],['PD1319'],['PD590'],[15.2],1.4,11.3,0.0,[3.7],31.6,5
214,14996,26.0,['104'],['PD53'],['PD61'],[12.6],1.4,11.1,0.0,[2.3],27.4,21
215,14996,31.0,"['508', '506e']","['PD586', 'PD644']","['PD526', 'PD590']","[4.1, 7.6]",2.8,11.3,0.6,"[1.8, 1.3]",29.5,2
216,14996,24.0,['325'],['PD335'],['PD892'],[12.6],6.2,4.7,0.0,[2.8],26.4,8
217,14996,40.0,"['L3', '325']","['12', 'PD107']","['118', 'PD892']","[15.1, 7.3]",2.7,4.7,2.0,"[1.7, 2.1]",35.6,3
218,14996,24.0,"['L6', '508']","['106', 'PD529']","['105', 'PD530']","[1.4, 3.1]",1.1,12.0,4.0,"[2.2, 1.5]",25.2,4
219,14996,84.0,"['115', 'L6', '516']","['PI274', '101', 'PD115']","['PI1623', '105', 'PD590']","[28.0, 15.4, 4.8]",8.0,11.3,6.8,"[4.2, 1.3, 1.3]",81.1,1
220,14996,40.0,"['117', 'L6', '106']","['PC4', '107', 'PD529']","['PC8', '105', 'PD61']","[6.6, 3.9, 2.8]",1.9,11.1,6.4,"[1.9, 3.6, 2.3]",40.7,1
221,14996,35.0,"['L1', 'L6', '508', '325']","['74', '41', 'PD529', 'PD530']","['41', '105', 'PD530', 'PD892']","[0.9, 7.0, 3.1, 1.8]",1.1,4.7,4.0,"[3.5, 2.3, 1.8, 1.1]",31.4,1
222,14996,,[],[],[],[],,,,[],,
223,14996,54.0,"['108', 'L4V', '516']","['PE415', '55', 'PD553']","['PE33', '79', 'PD579']","[9.8, 6.4, 5.1]",5.2,11.4,9.7,"[7.0, 2.4, 1.5]",58.4,1
224,14996,47.0,"['L1', 'L6', '106']","['27', '41', 'PD529']","['41', '105', 'PD61']","[4.9, 7.0, 2.8]",10.9,11.1,4.0,"[1.4, 3.7, 1.7]",47.5,7
225,14996,32.0,"['L4V', '516']","['86', 'PD553']","['79', 'PD579']","[4.5, 5.1]",5.4,11.4,2.8,"[3.1, 1.0]",33.3,3
226,14996,56.0,"['L2R', 'L6', '506']","['16', '29', 'PD115']","['29', '105', 'PD590']","[7.6, 7.3, 4.6]",15.1,11.3,4.8,"[3.6, 2.3, 1.6]",58.2,4
227,14996,70.0,"['B02', 'B05', '203', 'L2R', 'L6', '508']","['PB770', 'PB1494', 'PB300', '100', '29', 'PD529']","['PB773', 'PB300', 'PB303', '29', '105', 'PD530']","[4.6, 8.3, 5.0, 16.1, 7.3, 3.1]",0.2,12.0,5.9,"[3.7, 1.3, 1.0, 1.6, 1.0, 1.6]",72.7,1
228,14996,38.0,"['L1', 'L6', '126']","['27', '41', 'PD529']","['41', '105', 'PD61']","[4.9, 7.0, 3.3]",1.0,11.1,4.0,"[2.0, 2.2, 1.7]",37.4,3
229,14996,51.0,"['203', 'L2R', 'L6', '126']","['PB327', '20', '29', 'PD529']","['PB328', '29', '105', 'PD61']","[2.0, 14.9, 7.3, 3.0]",1.8,11.1,5.1,"[1.6, 1.4, 1.9, 1.6]",51.7,1
230,14996,45.0,"['L1', 'L6', '325']","['27', '41', 'PD335']","['41', '106', 'PD892']","[4.9, 5.2, 10.8]",13.1,4.7,1.7,"[1.0, 1.1, 2.2]",44.7,1
231,14996,49.0,"['L4V', '519']","['93', 'PD553']","['79', 'PD579']","[11.1, 4.7]",17.8,11.4,2.8,"[2.3, 1.7]",51.7,3
232,14996,35.0,"['117', 'L3', '104']","['PC11', '106', 'PD107']","['PD8', '118', 'PD61']","[5.7, 1.4, 5.8]",3.9,11.1,3.7,"[2.3, 1.1, 1.8]",36.7,1
233,14996,49.0,"['508', 'D16']","['PD615', 'PD636']","['PD636', 'PD914']","[24.4, 6.2]",4.7,8.9,0.0,"[6.1, 2.1]",52.4,1
234,14996,25.0,"['L6', '508']","['106', 'PD529']","['105', 'PD530']","[1.4, 3.1]",1.1,12.0,4.0,"[2.2, 1.8]",25.5,3
235,14996,44.0,"['219e', 'L3', 'D16']","['PC77', '24', 'PD313']","['PD187', '119', 'PI632']","[12.6, 1.5, 9.2]",4.7,9.7,3.6,"[1.6, 1.3, 2.5]",46.5,1
236,14996,60.0,"['117c', 'L6', '325']","['PB104', '41', 'PD335']","['PC206', '106', 'PD892']","[13.2, 5.2, 10.8]",6.3,4.7,7.0,"[4.0, 4.5, 1.1]",56.7,2
237,14996,,[],[],[],[],,,,[],,
238,14996,31.0,"['L6', '506v']","['61', 'PD115']","['105', 'PD590']","[2.4, 4.8]",5.0,11.3,4.8,"[3.7, 1.4]",33.3,1
239,14996,32.0,"['227', '104']","['PD330', 'PD107']","['PD337', 'PD61']","[10.9, 5.8]",1.1,11.1,1.4,"[1.3, 2.0]",33.7,1
240,14996,49.0,"['L2V', 'L6', '507c']","['90', '29', 'PD115']","['29', '105', 'PD590']","[2.3, 7.3, 4.6]",13.6,11.3,4.8,"[2.5, 2.8, 1.6]",50.9,2
241,14996,57.0,"['G01', 'L2V', 'L6', '106']","['PG653', '28', '29', 'PD529']","['PG659', '29', '105', 'PD61']","[7.0, 8.9, 7.3, 2.8]",5.7,11.1,4.7,"[1.5, 3.2, 4.4, 2.0]",58.6,1
242,14996,33.0,"['212', '325']","['PD54', 'PD107']","['PD107', 'PD892']","[2.9, 7.3]",10.9,4.7,0.0,"[4.0, 2.0]",31.7,2
243,14996,68.0,"['C15', 'L1', 'L6', 'L3', '212']","['PC333', '27', '41', '106', 'PD107']","['PC906', '41', '106', '118', 'PD61']","[22.5, 4.9, 5.2, 1.4, 5.2]",0.8,11.1,6.7,"[2.6, 1.8, 4.5, 1.0, 1.2]",68.9,1
244,14996,26.0,"['L3', '325']","['24', 'PD107']","['118', 'PD892']","[3.9, 8.5]",0.7,4.7,2.0,"[3.1, 1.0]",24.0,6
245,14996,61.0,"['C06', 'L1', 'L6', '126']","['PB103', '93', '41', 'PD529']","['PC738', '41', '105', 'PD61']","[19.0, 1.0, 7.0, 3.0]",9.5,11.1,6.0,"[2.1, 1.9, 2.1, 1.1]",63.8,1
246,14996,61.0,"['C06', 'L1', 'L6', '508']","['PB104', '93', '41', 'PD529']","['PC738', '41', '105', 'PD530']","[18.1, 1.0, 7.0, 3.1]",6.3,12.0,6.0,"[1.2, 1.4, 3.5, 2.4]",62.0,1
247,14996,81.0,"['429c', 'L3', '104']","['PB526', '108', 'PD107']","['PB504', '118', 'PD61']","[20.4, 26.9, 5.8]",4.2,11.1,9.1,"[5.7, 3.1, 1.7]",87.9,3
248,14996,35.0,"['L1', 'L5R', 'L3', '212']","['74', '6', '35', 'PD107']","['6', '35', '118', 'PD61']","[3.8, 3.4, 5.3, 5.2]",1.2,11.1,2.0,"[1.1, 1.6, 1.6, 1.2]",37.5,1
249,14996,31.0,"['508', '506']","['PD483', 'PD644']","['PD526', 'PD590']","[5.4, 8.2]",3.3,11.3,0.6,"[1.3, 1.3]",31.3,1
250,14996,32.0,"['508', '506']","['PD483', 'PD644']","['PD526', 'PD590']","[5.4, 8.2]",5.5,11.3,0.6,"[1.1, 1.5]",33.6,1
251,14996,28.0,"['505', '325']","['PD317', 'PD107']","['PD318', 'PD892']","[2.5, 7.3]",4.0,4.7,2.2,"[1.3, 1.8]",23.8,1
252,14996,36.0,"['L1', 'L6', '508']","['57', '41', 'PD529']","['41', '105', 'PD530']","[2.3, 7.0, 3.1]",0.9,12.0,4.0,"[2.0, 3.3, 1.5]",36.2,10
253,14996,31.0,['126'],['PD108'],['PD61'],[13.9],5.1,11.1,0.0,[2.7],32.8,4
254,14996,45.0,"['L4A', 'L4V', '507c']","['37', '99', 'PD553']","['99', '79', 'PD579']","[2.4, 8.7, 5.6]",6.8,11.4,2.8,"[1.2, 3.8, 1.4]",44.1,3
255,14996,29.0,['D16'],['PD812'],['PI632'],[12.7],3.2,9.7,0.0,[2.3],27.9,4
256,14996,97.0,"['I24', 'L5V', 'L3', '104']","['PI947', '68', '35', 'PD107']","['PI1396', '35', '118', 'PD61']","[17.1, 32.5, 5.3, 5.8]",9.6,11.1,3.1,"[7.6, 3.1, 1.3, 1.3]",97.9,2
257,14996,58.0,"['504', 'L2R', 'L6', '508']","['PA405', '4', '29', 'PD529']","['PA229', '29', '105', 'PD530']","[6.2, 6.1, 7.3, 3.1]",11.2,12.0,7.9,"[1.2, 3.4, 1.3, 2.1]",61.7,1
258,14996,27.0,['D16'],['PD314'],['PI632'],[6.8],9.4,9.7,0.0,[1.2],27.0,2
259,14996,49.0,"['L1', 'L3', '325']","['26', '15', 'PD107']","['15', '118', 'PD892']","[5.8, 11.8, 8.5]",7.8,4.7,2.0,"[2.3, 2.6, 2.2]",47.8,2
260,14996,32.0,['104'],['PC26'],['PD61'],[17.9],2.6,11.1,0.0,[1.5],33.2,7
261,14996,17.0,['325'],['PD530'],['PD892'],[1.8],5.7,4.7,0.0,[2.0],14.3,7
262,14996,49.0,"['L5R', '519']","['76', 'PD427']","['35', 'PD590']","[12.3, 15.4]",7.5,11.3,0.8,"[1.2, 1.6]",50.3,3
263,14996,54.0,"['L2V', 'L6', '507c']","['90', '29', 'PD115']","['29', '105', 'PD590']","[2.3, 7.3, 4.6]",18.5,11.3,4.8,"[1.5, 4.1, 1.2]",55.5,2
264,14996,48.0,"['D01', '506']","['PD922', 'PD1359']","['PD1425', 'PD579']","[6.2, 19.6]",5.9,11.4,1.9,"[2.6, 2.1]",49.7,1
265,14996,37.0,"['D09', 'D16']","['PD1039', 'PD313']","['PD816', 'PI632']","[5.2, 9.2]",4.6,9.7,2.0,"[2.8, 1.7]",35.2,2
266,14996,49.0,"['104', 'L4V', '516']","['PE27', '55', 'PD553']","['PD85', '79', 'PD579']","[11.8, 6.4, 5.1]",4.0,11.4,4.8,"[6.2, 3.8, 1.6]",55.0,1
267,14996,26.0,['325'],['PD336'],['PD892'],[10.1],5.2,4.7,0.0,[3.4],23.5,11
268,14996,26.0,['D02'],['PD763'],['PD765'],[3.1],5.7,17.9,0.0,[1.2],27.9,1
269,14996,29.0,"['104', '325']","['PD53', 'PD107']","['PD107', 'PD892']","[5.2, 7.3]",4.5,4.7,0.0,"[1.4, 4.7]",27.8,3
270,14996,35.0,['126'],['PC41'],['PD61'],[19.1],1.4,11.1,0.0,[3.1],34.8,7
271,14996,41.0,"['L1', 'L6', 'L3', '325']","['27', '41', '106', 'PD107']","['41', '106', '118', 'PD892']","[4.9, 5.2, 1.4, 7.3]",4.9,4.7,2.0,"[2.1, 1.7, 1.7, 1.0]",36.7,1
272,14996,33.0,"['L1', 'L6', '508', '325']","['93', '41', 'PD529', 'PD530']","['41', '105', 'PD530', 'PD892']","[1.0, 7.0, 3.1, 1.8]",0.3,4.7,4.0,"[2.0, 2.4, 1.7, 1.4]",29.5,2
273,14996,12.0,[],[],[],[],,,0.0,[],12.9,60
274,14996,98.0,"['I24', 'L5V', 'L6', '126']","['PI947', '68', '61', 'PD529']","['PI1396', '61', '105', 'PD61']","[21.7, 35.1, 2.4, 3.0]",9.6,11.1,5.1,"[3.4, 1.4, 1.4, 3.2]",97.3,2
275,14996,18.0,['212'],['PD58'],['PD61'],[4.1],1.3,11.1,0.0,[2.3],18.9,18
276,14996,47.0,"['L2R', 'L6', '325']","['16', '29', 'PD335']","['29', '106', 'PD892']","[7.6, 9.2, 10.8]",7.4,4.7,1.7,"[1.7, 2.7, 3.2]",49.0,3
277,14996,45.0,"['406', 'L1', 'L6', '126']","['PC162', '58', '41', 'PD529']","['PC1066', '41', '105', 'PD61']","[3.1, 6.7, 7.0, 3.3]",0.3,11.1,5.4,"[1.3, 1.9, 4.0, 2.5]",46.6,1
278,14996,46.0,"['L4V', '507']","['22', 'PD553']","['79', 'PD579']","[18.1, 5.9]",5.1,11.4,2.8,"[2.2, 2.1]",47.5,1
279,14996,52.0,"['216', 'L4V', '519']","['PC108', '86', 'PD553']","['PD186', '79', 'PD579']","[14.5, 4.5, 4.7]",7.2,11.4,3.2,"[1.5, 1.1, 2.2]",50.4,2
280,14996,36.0,"['L4V', '507']","['80', 'PD553']","['79', 'PD579']","[12.2, 5.9]",0.8,11.4,2.8,"[2.1, 2.9]",38.2,2
281,14996,90.0,"['B02', 'L3', '104']","['PB1504', '113', 'PD107']","['PB1325', '118', 'PD61']","[24.4, 17.6, 5.8]",22.7,11.1,2.6,"[1.3, 1.1, 1.8]",88.4,2
282,14996,21.0,['507c'],['PD553'],['PD579'],[4.8],2.8,11.4,0.0,[1.8],20.9,1
283,14996,38.0,"['L1', 'L6', '126']","['27', '41', 'PD529']","['41', '105', 'PD61']","[4.9, 7.0, 3.3]",1.0,11.1,4.0,"[1.5, 3.3, 1.6]",37.9,6
284,14996,54.0,"['F05', 'L4V', '507']","['PF75', '34', 'PD553']","['PF272', '79', 'PD579']","[4.9, 19.6, 4.9]",2.5,11.4,4.0,"[1.1, 2.8, 1.1]",52.3,1
285,14996,43.0,"['501', 'L4V', '519']","['PC474', '8', 'PD553']","['PC475', '79', 'PD579']","[2.5, 7.7, 5.3]",10.3,11.4,5.0,"[1.4, 2.1, 1.2]",46.8,2
286,14996,21.0,['507c'],['PD553'],['PD579'],[4.8],2.8,11.4,0.0,[1.9],21.0,3
287,14996,26.0,['104'],['PD53'],['PD61'],[11.0],2.4,11.1,0.0,[2.1],26.7,7
288,14996,17.0,['106'],['PD94'],['PD98'],[4.1],0.4,10.6,0.0,[2.5],17.6,1
289,14996,34.0,"['212', '325']","['PC25', 'PD107']","['PD107', 'PD892']","[9.9, 7.3]",3.2,4.7,0.0,"[2.7, 3.6]",31.5,3
290,14996,58.0,"['219e', 'L4V', '516']","['PB101', '24', 'PD553']","['PD187', '79', 'PD579']","[26.3, 3.0, 5.1]",4.8,11.4,4.0,"[2.9, 2.4, 1.5]",61.4,1
291,14996,35.0,"['117', 'L3', '212']","['PC11', '106', 'PD107']","['PD8', '118', 'PD61']","[5.7, 1.4, 6.2]",3.9,11.1,3.7,"[1.6, 3.0, 1.0]",37.5,1
292,14996,26.0,['126'],['PD1585'],['PD61'],[9.6],2.3,11.1,0.0,[4.0],27.0,6
293,14996,42.0,"['L4V', '516']","['17', 'PD553']","['79', 'PD579']","[9.2, 5.1]",12.0,11.4,2.8,"[2.4, 1.1]",44.1,1
294,14996,54.0,"['L2V', 'L6', '507c']","['90', '29', 'PD115']","['29', '105', 'PD590']","[2.3, 7.3, 4.6]",18.5,11.3,4.8,"[1.5, 3.2, 1.3]",54.7,2
295,14996,33.0,"['L3', 'L6', '126']","['117', '106', 'PD529']","['106', '105', 'PD61']","[1.3, 1.4, 3.3]",7.3,11.1,4.0,"[3.3, 1.8, 1.2]",34.8,1
296,14996,29.0,"['L4V', '506']","['24', 'PD553']","['79', 'PD579']","[3.0, 4.7]",3.5,11.4,2.8,"[2.6, 1.5]",29.4,1
297,14996,42.0,"['L1', 'L6', '508']","['3', '41', 'PD529']","['41', '105', 'PD530']","[3.6, 7.0, 3.1]",6.4,12.0,4.0,"[1.3, 3.6, 2.1]",43.2,7
298,14996,41.0,"['L1', 'L6', '106']","['57', '41', 'PD529']","['41', '105', 'PD61']","[2.3, 7.0, 2.8]",8.4,11.1,4.0,"[1.2, 3.3, 2.4]",42.6,6
299,14996,32.0,"['506', '325']","['PD525', 'PD530']","['PD590', 'PD892']","[10.6, 1.5]",8.7,4.7,0.7,"[2.0, 4.1]",32.3,4
300,14996,36.0,"['L1', 'L6', '508', '325']","['57', '41', 'PD529', 'PD530']","['41', '105', 'PD530', 'PD892']","[2.3, 7.0, 3.1, 1.8]",1.0,4.7,4.0,"[3.6, 3.7, 1.7, 2.7]",35.7,1
301,14996,16.0,['325'],['PD81'],['PD892'],[4.3],0.3,4.7,0.0,[5.2],14.5,31
302,14996,59.0,"['F08', 'L4V', '507']","['PF843', '34', 'PD553']","['PF748', '79', 'PD579']","[9.6, 19.6, 4.9]",1.9,11.4,5.9,"[1.6, 2.4, 1.8]",59.2,3
303,14996,37.0,['212'],['PC25'],['PD61'],[15.1],9.9,11.1,0.0,[2.7],38.8,2
304,14996,33.0,"['L6', '325']","['41', 'PD335']","['106', 'PD892']","[5.2, 10.8]",10.7,4.7,1.7,"[2.5, 2.1]",37.7,1
